No,username,country,math,implementation,geometry,bitmasks,brute force,binary search,dp,greedy,chinese remainder theorem,fft,sortings,number theory,constructive algorithms,trees,matrices,divide and conquer,probabilities,dfs and similar,data structures,flows,meet-in-the-middle,games,graphs,shortest paths,hashing,strings,combinatorics,interactive,dsu,graph matchings,two pointers,string suffix structures,2-sat,expression parsing,*special,ternary search,schedules,total
332,TwentyFour,Vietnam,11748,14275.33333,1074,725.3333333,5369.583333,1866.666667,8554.916667,12156.66667,199,0,4078.2,4534.833333,5634.75,2044.45,93.75,763.2,1.333333333,3190.333333,7255.916667,0,94,0,4322.366667,687.9166667,120,3025.5,2550.75,0.583333333,2260.283333,260,1242.833333,120,60,0,100,477.5,0,98888
333,chiendo97,Vietnam,9577.166667,21908.08333,930,436.5,7058.416667,1613.016667,5231,8403.233333,0,0,1670.6,806.1666667,3885.5,1236.333333,0,0,314,2693.566667,1654.6,0,0.25,394,2848.733333,150.5,0,313.5,1004,225,119.1666667,148,457.6666667,0,0,0,0,200,0,73279
334,_I_love_180222_,Vietnam,1445.166667,1918.5,207.5,100,1001.833333,150,622.6666667,1425.833333,0,0,595.6666667,0,0.333333333,359.5,0,0,0,0,0.333333333,0,0,0,0.333333333,0.333333333,0,322,0,0,0,0,0,0,0,0,0,0,0,8150
335,Top1Top1Top1Top1,Vietnam,0.25,292.6666667,0,0,0.75,0,0.833333333,0.583333333,0,0,0.25,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,297
336,tuan9222,Vietnam,1646.666667,956.9166667,112.5,319,237.6666667,0.5,380.25,1502.5,0,0,381.6666667,0,974.5,0,0,0,0,0,187.75,0,0,163.3333333,0,0,0,75.5,0,0.5,0,0,187.75,0,0,0,0,0,0,7127
337,sonnhthtb,Vietnam,3622.5,3160.916667,2,0,1019.583333,76.41666667,165,2602.166667,0,0,345.1666667,1288.333333,2.5,0,0,0,0,0.333333333,700,75,0.25,394,0,0,0,3046,0,0,0.833333333,0,0,0,0,0,175,225,0,16901
338,ACE_December,Vietnam,1075.75,1613.666667,561.5,0,75.66666667,0.583333333,75,1770.416667,0,0,1380.5,672,1246.333333,0,0,0,0,75.33333333,500.8333333,0,0.25,0,0,0,0,75,0,0,0.833333333,0,0,0,0,0.333333333,0,0,0,9124
339,I_am_BayMAXX_VH,Vietnam,7996.833333,8058.916667,655,280,2630.25,2109.2,4367.630952,6330.630952,0,0,2630.880952,1021.25,4148.464286,887.347619,225.3333333,305,0,1717.847619,2695.033333,150.3333333,93.75,750,1617.514286,0,0,1520.5,1760,0,580.3333333,0,638.95,150,0,0,0,0,225,53546
340,root86,Vietnam,2776.5,5360.416667,75,281.25,2275.25,998.25,2978.416667,4947.5,0,0,1207.083333,820.5,2592.75,1011.366667,0,0,0,563.7,1543.116667,0,257.5,0,823.0333333,187.5,0,451,273,0,459.2,0,505.6666667,0,0,0,0,0,0,30388
341,bedao,Vietnam,233,492.5,0,0,0,0,0,370,0,0,0,0,1212.5,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445
342,wibu_never_die,Vietnam,14561.91667,14102.78333,1415.333333,625.8333333,6071.5,2877.833333,5634.916667,12963.53333,244.5,0,3667.116667,3091.916667,5681,685.5833333,0.333333333,5.05,0.333333333,1191.5,3638.883333,0,288.75,428,2755.45,493.0333333,0,2918.116667,975.5833333,150.25,626.95,0,1250.2,0,0,0,58.8,0,0,86405
343,nguyenhoangminh31082003,Vietnam,5945.333333,6610.7,515.25,176.3333333,1529.916667,1415.75,3702.916667,4949.7,0,0,2309.533333,1143.833333,1968,200,0,0,0,998.6666667,1252.833333,0,170.25,164.6666667,899.25,0.75,200,1099.533333,622.4166667,0,648.6666667,0,795.3666667,0,0,0.333333333,0,0,225,37545
344,Do_Re_Mi,Vietnam,13341.25,14644.03333,815.3333333,770.7857143,6201.702381,2892.416667,6099.452381,8745.735714,244.5,0,2893.366667,2604.083333,6947.75,528.7857143,225,97.25,0,1116.869048,4626.833333,0.333333333,94,200,1326.5,504.9166667,597.5,3234.069048,2146,0,377.0833333,0,2286.45,180,0,0,0,300,0,84042
345,duock28cbg,Vietnam,1260,1518.333333,0,0,580,0,459.3333333,692.3333333,0,0,0,580,0,0,0,0,0,264,0,0,0,0,600,0,0,470,0,0,264,0,264,0,0,0,0,0,0,6952
346,Yunero,Vietnam,2291.5,2122,503,358.6666667,315.5,450,375.6666667,1119.333333,0,0,75,0,768,150.1666667,100,0,0,308.1666667,150.5,0,0,162,533.1666667,375.1666667,252,190,0,0,0,0,75.16666667,0,0,0,0,0,0,10675
347,T_D_T,Vietnam,2575.25,3983.75,244,0,1014.75,101,1988.333333,1407.416667,0,0,589.1666667,488,263,87.5,0,0,0,0.333333333,275.5,0,0,225,87.5,0,0,1176.833333,200,0,0.833333333,0,75.83333333,0,0,0,175,0,0,14959
348,hoangminhminh12,Vietnam,959.5,1196.5,0,0,0,0,495.5,1384.833333,0,0,844.8333333,1050,286.8333333,0,0,0,0,724.8333333,337.5,0,0,0,574.8333333,0,0,609,0.5,0,724.8333333,0,573.5,0,0,0,0,0,0,9763
349,rknguyen,Vietnam,4485.416667,7972.416667,94.16666667,621.5,2328.666667,667.3333333,726.1666667,3199.75,0,0,415.6666667,1413.083333,4634.166667,301.6666667,0,300,0.5,475.1666667,1193.833333,0,0,350,474.5,0,0,1555.5,1831.666667,0.5,0,0,623.3333333,0,0,0,75,0,0,33740
350,another_alwcod_nn,Vietnam,3333.916667,2198.866667,216,0,1267.416667,0.5,655,1292.616667,0,0,475.2833333,775.8333333,823.8333333,170.3333333,0,0,0,0.333333333,1.5,0,0,0,495.3333333,0,0,162.5333333,889.3333333,0,0.833333333,0,0.533333333,0,0,0,0,0,0,12760
351,AlexThunder,Vietnam,6802.25,5446.983333,531,150,1978.616667,665.4166667,691.4166667,4964.116667,240.5,0,933.7833333,515.4166667,2697.366667,150,0,0,0,395,1267.75,0,256.25,0,767.6666667,187.5,0,970.5333333,199.3333333,150,495.2,87.5,50.2,0,0,0,0.2,0,225,30819
352,goldenskygiang,Vietnam,12697,20504.56667,2050,334.5833333,4867.533333,2343.75,5636.416667,10980.7,0,0,4519.566667,3422.75,4615.783333,1824.15,100,200.2,150.5,3001.866667,4529.75,75,283.75,0.333333333,2570.233333,667.2,100.3333333,3119.533333,275.8333333,150.3333333,1221.433333,37.5,1581.7,150,0,0,150.7,0,0,92163
353,I_love_Jiang,Vietnam,2750.25,5543.916667,310.3333333,300.3333333,1531.15,1066.483333,2662.166667,3227.733333,0,0,899.2333333,542.6666667,1529,698.5,0,0,0,716.1666667,581.4,375,0,150,712.5,0,0,2239.5,150,0,378.6666667,0,576,0,0,0,175,0,0,27116
354,namduong93,Vietnam,4817.5,7963.033333,201,56.25,1708.75,1374.333333,2815.083333,6978.133333,0,0,907.7,2049.5,1888.916667,246.9333333,0,0,0,973.8333333,1943.833333,0,180,0,2179.766667,458.9333333,0,1547.366667,242,0,661.9333333,0,724.8666667,0,0,0.333333333,0,0,0,39920
355,Goat_18,Vietnam,8619.959524,6429.333333,1476,478.9761905,2996.166667,958.5833333,5144.309524,4580.616667,0,0,1476.45,1958.866667,2287.22619,1672.87619,325,1000,300.5,988.4095238,2519.392857,0,0,0,1076.433333,583,0.5,2600,802.1666667,0.5,190.7333333,0,263,300,0,0,0,0,225,49254
356,nghia051,Vietnam,7736.166667,6294,564,320,2247.833333,581,7223.666667,6695.766667,240.5,0,2492.783333,1618.5,2043.5,903.3833333,0,200.2,0,938.25,1398.666667,0,262.5,0,448.3833333,248.6833333,0,2193.166667,776.25,0,248.6333333,0,692.1666667,0,0,0,225,0,225,46818
357,Trongg__,Vietnam,1448.666667,831,0,150.5,468.3333333,534.8333333,302.6666667,1187.5,0,0,529.1666667,545.5,380.5,0,0.5,0,0,347.3333333,650.1666667,0,0,339.3333333,452.3333333,0,105,866.3333333,0,0,347.3333333,0,514,0,0,0,0,125,0,10126
358,Sofie_Ever,Vietnam,2884,2324.97619,342,150.8333333,342,1102.5,3326.342857,1997.22619,0,0,439.3333333,400,942.5,1464.042857,0,200.3428571,125,1801.792857,2549.092857,0,0,0,2351.616667,150,0,545.5,650,0,0.4,0,187.5,0,0,0,112.5,187.5,225,24802
359,SHoang,Vietnam,9813.333333,14073.47619,903,543,3901.833333,2094.25,11371.39286,10505.32619,0,0,4244.666667,2168.083333,5334.583333,1776.242857,375.3333333,200.1428571,0,2897.309524,7367.72619,0,231.25,623,3219.6,876.9333333,169.0833333,3158.5,777.25,0,1652.266667,37.5,923.6666667,168.75,0,0,187.5,0,225,89820
360,zyenz123,Vietnam,4861.5,4714.5,415,0,2964.833333,550.8333333,1106.333333,3887.833333,0,0,2120.166667,954.3333333,1139.333333,150,0,0,0,489,721.6666667,0,0,0,489,150,0,685.3333333,794.6666667,0,189,0,523.6666667,0,0,0,0,0,0,26907
361,CaptainBeaver,Vietnam,7640.616667,15831.66667,299.5,150,5834.3,1576.583333,1778.633333,5398.566667,0,0,1634.033333,1392.583333,4753.266667,1115.6,0.333333333,200,209.6,510.4333333,1265,0,93.75,972.3333333,1821.033333,684.5,191.6,2895.033333,633.8333333,0,300,37.5,550.7,0,0,0,175,0,225,58171
362,omlgg,Vietnam,3159.333333,2930.166667,332,465.6666667,2023,806.3333333,1121.5,3690,0,0,1082.5,1443.333333,1735.666667,604,0,0,0,600.5,1397,0,0,0,731.5,375,165,1552,577,0,0,0,263.8333333,60,0,0.333333333,100.3333333,0,0,25216
363,ChiNhan,Vietnam,11220.16667,30401.41667,649,388.3333333,6673.916667,525.3333333,1767.333333,8307.416667,0,0,3206.583333,1524.333333,5561.25,272,0,180.6666667,0.5,306,491.1666667,0,0,200,312.5,37.5,0.333333333,3980.916667,686.1666667,0,0.833333333,37.5,289.3333333,0,0,150,175,0,0.5,77346
364,tuanils,Vietnam,1319,994.8333333,904,0,239.5,720,0,1193.333333,0,0,0,0,1002,0,0,0,0,609,720,0,0,310,0,0,0,247.3333333,400,0,0,0,0,0,0,0,0,0,0,8659
365,phuthuynhochienthan,Vietnam,42426.2,94349.85,6317,1390.416667,21804.7,7304.016667,8266.316667,35215.4,309.3333333,0,13156.4,10422.85,21678.41667,3173.116667,466.9333333,150.25,1426,3736.533333,4629,0,0,1910.9,3335.533333,486.1666667,335.3333333,10672.58333,3807,375.25,710.1666667,113.5,3123.833333,0,0,0,0,375,0,301468
366,Atlas17,Vietnam,6297.404762,7662.583333,756,1038.333333,2069.95,819.2,9666.316667,6427.804762,0,0,2680.271429,1259.7,3252.571429,1590.333333,0,375.2,300.5333333,1638.154762,3567.354762,112.5,0,1006.25,728.5714286,150,0,2361.083333,2226.283333,0,165,37.5,1265.9,150,0,0,150,90.2,225,58070
367,bastian31utd,Vietnam,1454.083333,2837.916667,0,0,542.1666667,196.75,833.9166667,1783.25,0,0,0,549.0833333,388.6666667,0,0,0,0,0.333333333,442.25,0,196.25,0,0,0,0,1285.166667,0,0,0.833333333,0,217.3333333,0,0,0,75,0,225,11028
368,Hexcalibearuy,Vietnam,20467.16667,40341.08333,933.75,786.1666667,9572.416667,2238.666667,4799.916667,14007.16667,225,225,7174.583333,1891.916667,6024.25,440.2,0,0.25,0.5,1718.033333,2082.783333,208,0.25,210.3333333,1687.2,403,1.5,4504.083333,839.1666667,0.75,623.5333333,87.5,652,0,0,150.3333333,175,0,225.5,122697
369,Eskimo111,Vietnam,5441.75,4226.783333,1170,0.5,1840.416667,526.1666667,1579.333333,4025.7,0,0,1336.116667,715.6666667,1995.416667,217.8333333,0,0,0,1178.333333,442.6666667,0,240,0,1508.333333,337.8333333,225,1133.116667,266.3333333,0,839.8333333,0,63.36666667,120,0,0,0,62.5,0,29493
370,sowyz,Vietnam,3221.916667,3429.583333,346.5,315.6666667,2050.583333,304,2150,2125.583333,0,0,437.5,856.3333333,728.1666667,150,0,0,0,150,162.8333333,0,0,0,150,0,0,1,433.3333333,0,0,0,0,0,0,0,0,0,0,17013
371,nghoangphu,Vietnam,12697.03333,27220.95,1986.5,662,6098.75,2157.616667,4275.666667,13874.01667,0,0,4593.866667,2296.083333,9124.066667,484.5333333,0,1.333333333,226,2164.366667,2336.566667,0.5,241.25,476,2894.366667,325,443.6666667,5034.666667,893.5,0,2053.366667,0,1236.333333,210,0,312,175,0,0,104495
372,quandum,Vietnam,39801.6119,107088.0286,6007.766667,2151.666667,32984.04524,10261.39524,17935.7119,47048.26667,0,0,16688.03333,7974.361905,21426.05,3417.966667,682,300,741.8,4120.9,8781.795238,0,0,1390.4,4690.5,819.5333333,1454.733333,11857.05,3236.166667,0,684.6666667,117,5820.116667,262.4,0,289.3333333,0.5,115.2,225,358374
373,Shirone,Vietnam,10355.45,22083.25,1221.75,75,4679.5,1734.916667,3407.416667,6384.316667,243,0,3987.366667,1387.5,6769.166667,481.65,0,150.25,112.5,403.1833333,820.2333333,225,0,0.5,1325.65,385.8333333,1,2620.833333,1614.166667,0,151.0333333,37.5,640.5333333,0,0,0.5,175,0,0,71474
374,loanmeo14,Vietnam,263.5,1013,0,0,450,300.5833333,1100,303.5,0,0,200.25,1268.5,0,0,0,0,0,300.3333333,375.5833333,0,0,0,400.3333333,0,0,476,0,0,175.3333333,50,51.08333333,0,0,0,500,0,0,7228
375,ninhngocnhi,Vietnam,4388.166667,1679.283333,112.5,0,1444.583333,121.0833333,640.3333333,2480.7,0,0,385.8666667,507.3333333,744.6666667,0,0,0,0,0.333333333,757.5,75,0.25,375.3333333,0,0,0,1499.7,342,0,0.833333333,0,0.533333333,0,0,0,0,0,0,15556
376,SPyofgame,Vietnam,18337.66667,32826.2,763.75,918,7575.533333,783.8333333,5013.666667,12728.83333,240.5,0,3810.416667,2720.833333,5956.283333,238,0,0,1.5,583.3333333,1675.833333,0,235,239.3333333,1048.5,87.5,0.333333333,5157.416667,1232.333333,348,1.033333333,37.5,293.6666667,0,0,150,175.7,60,0.5,103241
377,RayleighSilvers,Vietnam,1901.583333,171,0,0,0,269.25,150,0.333333333,0,0,0,269.0833333,0,0.333333333,0,0,0,439,150,0,268.75,0,439,0,0,171,0,0,438.6666667,0,0,0,0,0,0,0,0,4668
378,Clair_de_Lune,Vietnam,3983.416667,4736.616667,0,398,1558.583333,288.3333333,3541.583333,3281.7,202,0,465.2833333,964.3333333,1596.666667,300,120,0,0,50.33333333,1208.25,0,0,135.6666667,678.8333333,225,60,568.8666667,120.3333333,0.333333333,100.3333333,50,363.5333333,60,0,0,0,0,0,25058
379,hi_im_minh,Vietnam,762.3333333,601.6666667,0,0,535.6666667,0,121.3333333,334.3333333,0,0,0,268.3333333,0,0,0,0,0,0,267.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891
380,NghiaNghen,Vietnam,3318.75,3995.666667,311.3333333,0,1262.5,493.25,175,1803.666667,0,0,0.666666667,740.4166667,1404,0,0,0,0,0.333333333,150,0,241.25,0,666.5,0,0,514.3333333,0,0,0,0,0.333333333,0,0,0,0,0,0,15078
381,Kstone,Vietnam,603.3333333,501.1666667,0,0,0.666666667,1,1281.333333,947.1666667,0,0,1,360.3333333,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4264
382,MewnianO21,Vietnam,3839.75,2999,243,0,891.5,411.75,943,1842,75,0,687.4166667,849,612,0,0,100.25,0,125.3333333,173,0,0.25,164,125,0,0,299,427.8333333,0.25,0.333333333,0,100.3333333,0,0,0,0,0,0,14909
383,MasterTr,Vietnam,6460.666667,5289.2,490.75,694.25,3514.75,352.4166667,4578,4115.366667,237.5,0,1415.95,2150.916667,2159.333333,1635,100,200,652.5,1377.166667,1942.083333,150,0.25,0,1305.083333,0.583333333,150,1577.7,733.5833333,0.333333333,292.5833333,50,1091.033333,0,0,0,0,125,0,42842
384,ThuylinhTran,Vietnam,694.4166667,674.3333333,0,159.5,188.4166667,1.166666667,51,436.5833333,0,0,1.5,0.75,160,0.5,0,0,0,160,0.333333333,0,0,0,562.5,0,0,1,375,0,0,0,0,0,0,0,0,0,0,3467
385,Broly87,Vietnam,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
386,a2_incognito,Vietnam,496.6666667,591.8333333,0,0,429.3333333,0.5,225.8333333,561,0,0,0.333333333,0.5,125.5,0,0,0,0,0,1.5,0,0,0,225,0,0,250,0,0,0,0,0,0,0,0,0,0,0,2908
387,TuanKiet17ti,Vietnam,9092.166667,8762.25,1751,1,1804.25,787.1666667,251.3333333,3235.25,0,0,1410.166667,1083.666667,1368.5,112.5,0,0,0,458.6666667,30.83333333,0,238.75,0.5,458.3333333,37.5,0,1059.083333,30,0,409.1666667,0,30.91666667,0,0,0,75,0,0,32488
388,Envyte,Vietnam,10758.93333,20739.75,2347.166667,1131.916667,5746.8,2087.266667,5969.416667,7489.95,0,0,2560.7,2795.5,10463.5,1740.333333,0,0,0,3516.4,3477.266667,150,345.6,375,2864.233333,657,487.8333333,3495,2901.85,339.75,916.5,318.4,1142.6,0,187.5,430.8333333,1,0,0,95438
389,Foundnt_Alice,Vietnam,2522.333333,4373.583333,450,0,1116.166667,769.0833333,2036.75,3049.416667,0,0,950.3333333,881.5,1585.833333,663.75,0,0,90,2881.583333,465.25,0,0,60,1956.583333,718.3333333,75,952,450,0,562.5,87.5,735.5,0,0,0,220,0,0,27653
390,LeVanThuc,Vietnam,11292,18882.83333,253,879,6617.583333,1310.416667,3342.5,9836.916667,0,0,4532.25,2491.416667,4917.5,1113.75,0,0,165,2002.416667,3467.583333,0,0,254.6666667,2596.916667,252.5,75.66666667,3328.333333,1105.5,75,437.8333333,87.5,800.9166667,0,0,0,130,0,0,80249
391,nguyenmanhthien98,Vietnam,11223.5,22740.36667,1124.333333,1138.5,5010.366667,2850.833333,6762.25,11345.66667,0,0,5580.666667,3079.5,2194.533333,1557,0,0,0,2344.25,1985,0,975,335,3314.25,701.25,294.6666667,1279,1574.5,0,365.2,0,1240.166667,0,0,0,77.2,0,0,89093
392,Canuc80k,Vietnam,1101.25,1652.583333,0,0,457.5,150.25,864.0833333,970.6666667,0,0,300.9166667,342.5,192.6666667,0,0,200,0,212.5,1089.333333,0,0,0,37.5,0,0,1,0,0,0,0,120.25,0,0,0,0,0,0,7693
393,n_cqt,Vietnam,4554.5,5462.583333,300,160.5,2479.916667,692.6666667,3067,7076.5,0,0,2181.916667,2013.583333,1960.5,0,100,0,100,160.8333333,895.6666667,0,0,0,0.333333333,0,0,983.1666667,563,0,0.333333333,0,183,0,0,0,225,0,0,33161
394,kenichi_9xpro,Vietnam,6597.333333,9373.266667,0,221,2643.1,1066.5,2171,3584.433333,0,0,1812.6,1454.833333,1530.6,370,310.6666667,0,0,370,828,0,0,60,370,316,297.3333333,161.3333333,1102,0,0,0,542,0,0,0,0,0,0,35182
395,sunfl03,Vietnam,3748.583333,5022.95,552.25,0,817.6666667,183.5,974.8333333,5035.2,0,0,463.45,759.8333333,1784,0,0,0,0,410.6666667,551.1666667,0,182.5,0,410.6666667,0,0,246.5333333,0.333333333,0,410.6666667,0,223.2,0,0,0,0,0,0,21778
396,vincentviktor,Vietnam,5774.166667,17134.83333,510,300.5,3618,475.8333333,1798.666667,3910.333333,0,0,2392.5,689.3333333,1516,200,0,0,75.5,350.6666667,311.6666667,0,0,150,300.3333333,87.5,1.166666667,2151.333333,350,0,0.333333333,87.5,250.8333333,0,0,0,175,0,0,42612
397,Road_to_Candidate-master,Vietnam,7415.942857,5147.166667,375.5,769.8928571,1958.883333,1299,9631.309524,5278.75,0,0,1835.666667,2528.916667,2768.97619,2860.42619,126.3333333,467.8333333,281.25,1586.592857,3012.67619,175,488.55,200,1343.7,521.25,425,2016.416667,2137.8,0,426.3666667,175,800.8,325,0,0,0,125,0,56505
398,Newplayers123,Vietnam,4620.583333,6286.25,315.5,100,2657.583333,477.5833333,2417.166667,4379.416667,0,0,1505.5,1286.416667,921.75,50.2,0,0,0,804.0333333,459.25,0,93.75,200.3333333,1209.95,0.2,0.333333333,1241.166667,275.3333333,0,478.3666667,50,50.33333333,0,0,0,0,0,0,29881
399,minhgiang1032,Vietnam,1729.25,1870.583333,0,0,1031.333333,0,474.75,718,0,0,100,432.5,1633.5,0,0,0,0,0,622.0833333,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8993
400,_LostBoyFromNeverLand_,Vietnam,11924.06667,24037.25,806,363,8486.416667,3268.666667,2662.666667,11385.58333,0,0,6375.166667,3323.666667,5365.833333,332.35,0,75,201,2166.683333,1844.666667,0.5,0.25,719.3333333,2273.85,442.2,210.8333333,5895.25,1002,0,978.4333333,50,1178.5,60,0,100,240.3333333,60,0.5,95830
401,KM777,Vietnam,1485.916667,2784.583333,56.25,460.75,452.9166667,171.3333333,57.61666667,2854.25,0,0,277.25,624.5,1623.416667,375.7,0,0.45,150,406.0333333,702.75,0,0,0.333333333,526.8333333,0,245.3333333,1996.666667,244.3333333,150.75,0.533333333,0,0.5,120,0,0,0,0,0,15769
402,snowdesert1,Vietnam,19169.90238,25231.11905,615.3333333,497.3333333,9563.869048,2980.619048,2764.119048,9451.116667,0,0,6242.95,2627.619048,3605.416667,441.5,0,0,225.5,401.2,718.1190476,0,75,805,1017,50,0.333333333,3180,1118,0,333,50,957.95,0,0,0,110,60,0,92292
403,ngonamduonghl,Vietnam,4907.083333,8123.583333,75,676.5,3010.833333,801.4166667,1573.083333,2976.333333,0,0,1262.916667,1748.583333,1311.25,150,0,0,0,150,533.8333333,0,0,375.3333333,651,37.5,0,2581.5,284.25,0,0,37.5,340.5,0,0,0,175,0,0,31783
404,thamtudeptrai007,Vietnam,4684.583333,4866.916667,357,0,1241.75,156.8333333,642.5,2122.583333,0,0,924,0.5,1501,287.5,0.5,100,0,944,160.5,0,0,354,943.6666667,0,0,1770.833333,606,0,676,0,562.3333333,0,0,0,0,0,0,22903
405,Only_You_Know_Me,Vietnam,1565.416667,1866.333333,0,0,831,814.0833333,420,1461.666667,0,0,150.5,506.75,150,375,0,0,0,285.3333333,2850.5,0,143.75,0,285.3333333,0,0,0,576,0,285.3333333,0,0,0,0,0,0,0,0,12567
406,kuzan_aokiji,Vietnam,8095.309524,17117.67619,250,406.5,4816.809524,611,3744.309524,9016.342857,0,0,2831.866667,1635.916667,3136.666667,381,0,0,75.5,625.2,340.6428571,0,0,150,300,87.83333333,0.333333333,3495.67619,875.5833333,0,0,87.5,265.1666667,0.333333333,0,0,176.8333333,0,0,58524
407,Just_a_game_on_your_lips,Vietnam,7451.25,9128.7,519,169.0833333,3617.166667,1179.083333,4258.5,6520.2,0,0,2187.7,2372.833333,3140.833333,862.5,100,275,1730,1450.333333,3235.333333,0,0,125,2336.25,781.25,235.8333333,1184.2,450,0,325,50,1266.95,60,0,0,175,285,0,55472
408,cbl_nhathuy,Vietnam,1278.5,1858,50,150,463,507,2295,1383,0,0,125,412.5,462.5,625.5,0,0,0,445.5,787.5,0,0,0,345,0,0,0.5,225,0,120,0,313.5,0,0,0,175,0,0,12022
409,user250709_,Vietnam,994.5,241,0,0,0,0,0,337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573
410,iKid.Hades,Vietnam,5041.6,13957.43333,1066.6,225,3396.1,691,2065,5319.166667,0,0,2820,1401.5,1581,0,0,250,225,595,684.9333333,0,0,0,370,0,433,943.6666667,350,0,75,0,90,0,0,0,0,0,0,41581
411,Byncuco,Vietnam,9948.866667,11374.86667,2461.25,880.5,4965.333333,584.25,2924.083333,5029.983333,243,0,908.15,3756.833333,4766.75,614.0333333,0,37.5,0.333333333,1315.4,556.0833333,0,93.75,201,1803.2,505.5333333,100,2317.533333,1904.666667,0.333333333,881.8666667,0,453.9,0,0,0,100,0,0,58729
412,minhthienap,Vietnam,7600.916667,17860.61667,1425.333333,424,5834.283333,2516.5,2591.333333,5113.583333,0,0,1956.666667,1205.666667,4049.033333,150,100,216.6666667,0,1042.5,1565.833333,0,0,0,550.8333333,400,0,3345.333333,600,0,0.2,0,1800.5,0,0,0,0.2,0,0,60350
413,duynm619,Vietnam,1886.5,4837.166667,597,315.1666667,1937.083333,200.25,765.25,1841.5,0,0,1073,188.3333333,1641.333333,0,0,0,0,0.833333333,651,0,0.25,1,150.75,150.25,0,523,0,0,0.333333333,0,0,0,0,0,225,0,0,16985
414,kaitran1112,Vietnam,5598.916667,4628.25,311,263.25,1317,1456.033333,7232.083333,3416.75,0,0,1034.333333,1160,1252.416667,1752.7,375,400,90,2159,1331.033333,0,0,0,1615.5,627.5,0,1482.833333,919.5,0,835.2,0,264.7,0,0,0,0,0,0,39523
415,DHT_Akira,Vietnam,278.5,226,0,0,200,0.5,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831
416,khoatran_viet,Vietnam,152,225.3333333,0,0,75.83333333,0.333333333,0,300.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754
417,XinLoiNguoi,Vietnam,17532.33333,24182.91667,1131.25,839.5,7189.333333,1390.75,3837.416667,16363.75,238,0,6200.75,2823.916667,6674.583333,200.3333333,0,100,0,1265.833333,2194.916667,75,0.25,999,1033.166667,263.5,0.666666667,4659,1652.666667,0,301.1666667,37.5,1995.166667,0,0,150,255.3333333,0,225,103813
418,__Ycagel__,Vietnam,4212.5,3730.916667,294,371.6666667,1225,645.0833333,700.0833333,4359.433333,0,0,3103.416667,1345.333333,2830.666667,0,0,0,0,179.9333333,495.35,0,0,147,179.6,179.6,0,584.8333333,190,0.333333333,0,0,125.25,0,0,0,0,0,0,24900
419,besttretrauworld,Vietnam,4966.333333,7243.833333,164,653,2046,1239.083333,2392.083333,1550.333333,0,0,413.1666667,1459.833333,2006.5,754.5,0,0,0,656,743,0,0,0.333333333,2323.5,225,105.3333333,1170.916667,0.25,0,466,0,350,0,0,0,0,125,0,31054
420,banhkhuc,Vietnam,3323.333333,2325.166667,150,0,331.8333333,350,507.3333333,1356.333333,0,0,990.1666667,262.8333333,2496,150,0,187.5,0,350,337.5,0,0,0,450,100,0,309.1666667,0,0,0,0,0.833333333,0,0,0,0,1125,0,15103
421,andeptrai,Vietnam,5026.75,10680.08333,736,301.1666667,2403.333333,489,3257.916667,4896.666667,0,0,1412.75,1525.666667,2641.25,0,0,0,1,1,1304.5,0,0.25,241,705.6666667,225,0,1383.333333,517.3333333,0.5,309.8333333,0,986,0,0,0,0,0,0,39046
422,tncnhan,Vietnam,4917.916667,10039.16667,150.5,283,2655.25,476.1666667,476.1666667,4674.416667,0,0,1064.833333,1767.083333,1978.833333,0,0,0,0,323,845.8333333,0,0,165.1666667,540,127.5,0,1543.333333,200,0,0,37.5,0.333333333,0,0,0,175,0,0,32441
423,dtpvy,Vietnam,4034.583333,6100.533333,277.0833333,0,684.0833333,409.25,1778.166667,5711.616667,236,0,839.95,1040.75,1091.5,0,0.333333333,0,0.5,87.5,198.3333333,0,233.75,0.5,225,225,0,780.7,354.3333333,0,0,50,398.5333333,0,0,0,0,0,0,24758
424,PQR-cheater,Vietnam,1778.5,797.5,150,250,622.6666667,1248,3303.166667,1706,0,0,0.2,865.5,3458,1330.65,0,250.2,0,955.45,3052.45,0,0,0,605.4,120,0,422.6666667,2684,0,175.65,0,300,0,0,0,0,0,0,24076
